Close,High,Low
1.3963,1.3974,1.3887
1.3903,1.4026,1.3891
1.3738,1.3903,1.3729
1.3652,1.3746,1.3586
1.3659,1.3714,1.3622
1.378,1.3839,1.3644
1.3732,1.3815,1.3678
1.3681,1.3801,1.3596
1.3609,1.3696,1.3533
1.3597,1.3634,1.358
1.3765,1.3779,1.3589
1.3607,1.3789,1.3587
1.3612,1.3653,1.354
1.359,1.3607,1.3444
1.3597,1.3653,1.3574
1.35,1.3691,1.3497
1.3532,1.3626,1.3503
1.3558,1.3571,1.3452
1.3613,1.3683,1.3531
1.3558,1.3656,1.3461
1.3608,1.3622,1.3435
1.3701,1.3736,1.3594
1.3587,1.3712,1.3552
1.3624,1.3629,1.3529
1.363,1.3704,1.3606
1.3599,1.3635,1.3537
1.3641,1.3679,1.3546
1.3677,1.3687,1.362
1.3758,1.3796,1.367
1.3671,1.3776,1.3641
1.3778,1.3783,1.3657
1.3738,1.3817,1.3727
1.3612,1.3742,1.3587
1.3531,1.3626,1.3502
1.3549,1.3568,1.3464
1.35,1.3569,1.3477
1.3331,1.3501,1.3321
1.328,1.3386,1.3269
1.3423,1.3425,1.3268
1.3477,1.3506,1.342
1.3413,1.3539,1.3396
1.351,1.3548,1.3385
1.3585,1.3587,1.3458
1.3485,1.3591,1.3483
1.3479,1.3538,1.3461
1.3402,1.3496,1.3356
1.3351,1.3408,1.3327
1.3348,1.3366,1.3282
1.3492,1.3494,1.3341
1.3579,1.3691,1.3565
1.3589,1.3626,1.3546
1.3654,1.3678,1.3597
1.3574,1.3666,1.352
1.3504,1.3581,1.3473
1.3486,1.3497,1.3415
1.3444,1.3522,1.3429
1.3395,1.3447,1.3359
1.3311,1.3421,1.326
1.3371,1.34,1.3202
1.3363,1.3397,1.3291
1.3174,1.3413,1.3163
1.3196,1.3268,1.3116
1.3241,1.328,1.3185
1.3314,1.3342,1.3226
1.3196,1.336,1.3155
1.3007,1.3213,1.2994
1.2818,1.2996,1.2805
1.2614,1.2856,1.251
1.2732,1.2797,1.2587
1.2775,1.3093,1.276
1.2691,1.2802,1.2667
1.2626,1.2739,1.2606
1.2545,1.2684,1.2537
1.238,1.2575,1.2359
1.2386,1.2414,1.2237
1.221,1.2444,1.2162
1.2386,1.2398,1.2146
1.2523,1.2598,1.2298
1.2575,1.2672,1.2464
1.2384,1.2559,1.2346
1.2332,1.2353,1.2176
1.2191,1.2375,1.2178
1.2345,1.2394,1.2155
1.2276,1.2452,1.2271
1.23,1.2334,1.2267
1.2235,1.2353,1.2112
1.2243,1.2275,1.2176
1.2163,1.2326,1.2153
1.1963,1.2215,1.1956
1.192,1.1991,1.1878
1.1943,1.2008,1.1901
1.1979,1.2075,1.1925
1.2117,1.2143,1.1958
1.2091,1.2152,1.2046
1.2225,1.2298,1.2118
1.2337,1.2349,1.2167
1.2303,1.2355,1.2255
1.2385,1.2412,1.2243
1.2384,1.2416,1.2351
1.2304,1.2486,1.2304
1.2271,1.2353,1.2251
1.2321,1.2343,1.221
1.2329,1.2387,1.2263
1.2378,1.2395,1.2253
1.2279,1.2397,1.2266
1.2188,1.229,1.2152
1.2229,1.2304,1.2167
1.2522,1.2539,1.2194
1.2547,1.2613,1.2483
1.2533,1.2563,1.2509
1.2614,1.2662,1.2481
1.2634,1.2664,1.2554
1.2693,1.27,1.2622
1.2639,1.2722,1.2608
1.2589,1.2647,1.255
1.2717,1.2737,1.2523
1.2737,1.2778,1.2683
1.2914,1.2919,1.2709
1.2925,1.3007,1.2891
1.2945,1.2991,1.2872
1.2889,1.3028,1.284
1.2766,1.2913,1.2733
1.2889,1.2929,1.2739
1.2909,1.2967,1.2794
1.2995,1.3005,1.2878
1.3002,1.3045,1.2953
1.2979,1.3041,1.2968
1.3085,1.3106,1.2979
1.3054,1.3093,1.2981
1.3167,1.3195,1.3055
1.3229,1.3261,1.3147
1.316,1.3239,1.3132
1.3178,1.3234,1.312
1.3288,1.3333,1.3158
1.3223,1.3307,1.3217
1.3191,1.3234,1.3075
1.2884,1.319,1.2864
1.2828,1.2932,1.2782
1.2753,1.2906,1.2753
1.2816,1.2871,1.2735
1.288,1.2915,1.2805
1.286,1.2923,1.2824
1.2819,1.2902,1.2773
1.2708,1.2832,1.2664
1.2665,1.2731,1.2647
1.2674,1.2718,1.2587
1.2653,1.2725,1.2607
1.2735,1.2764,1.2651
1.2738,1.2778,1.2677
1.2662,1.2769,1.266
1.2684,1.2743,1.2626
1.2802,1.2855,1.2664
1.2815,1.2848,1.2777
1.2891,1.2897,1.281
1.2872,1.2918,1.2866
1.2698,1.2876,1.2683
1.2712,1.2763,1.266
1.2703,1.2767,1.2665
1.2707,1.2747,1.2645
1.2872,1.2892,1.2706
1.3011,1.3033,1.283
1.3012,1.3036,1.2956
1.3083,1.3117,1.2977
1.3042,1.3159,1.3019
1.3064,1.312,1.3028
1.3242,1.3281,1.3059
1.3393,1.344,1.3248
1.3314,1.3413,1.3305
1.3484,1.3492,1.3287
1.3472,1.3506,1.3426
1.3583,1.3595,1.3382
1.3627,1.3647,1.3567
1.3632,1.3683,1.356
1.3778,1.3783,1.362
1.3683,1.3808,1.3667
1.383,1.3859,1.3639
1.3935,1.3947,1.38
1.3917,1.4028,1.3858
1.3922,1.3983,1.3835
1.3875,1.4011,1.3867
1.3914,1.3932,1.3774
1.3962,1.4001,1.3913
1.4076,1.4121,1.3956
1.3969,1.4157,1.3938
1.3986,1.3998,1.3832
1.3728,1.4003,1.3721
1.3956,1.3991,1.3699
1.3923,1.405,1.3874
1.3934,1.3973,1.3858
1.3979,1.408,1.3935
1.3848,1.3982,1.3826
1.3764,1.3877,1.3735
1.3931,1.3945,1.3759
1.3908,1.3951,1.3806
1.3879,1.4011,1.3863
1.4027,1.4058,1.3882
1.4132,1.4182,1.3992
1.4206,1.4282,1.4103
1.4035,1.4247,1.4024
1.3918,1.4084,1.3888
1.3775,1.3973,1.3752
1.378,1.3826,1.3671
1.3658,1.382,1.3638
1.3699,1.3777,1.3575
1.3564,1.375,1.3564
1.3488,1.3656,1.3447
1.3518,1.3565,1.346
1.363,1.3667,1.3526
1.3685,1.3731,1.3609
1.3624,1.3786,1.3577
1.3375,1.3633,1.3362
1.3324,1.3421,1.3284
1.3376,1.3386,1.3287
1.3236,1.3365,1.3199
1.3123,1.3302,1.3065
1.2998,1.3149,1.2968
1.3135,1.318,1.2972
1.3223,1.3247,1.3059
1.3408,1.3414,1.3194
1.3323,1.3421,1.3245
1.3274,1.34,1.3269
1.3258,1.328,1.3181
1.3239,1.3322,1.3166
1.3226,1.3282,1.3179
1.3389,1.3433,1.3183
1.3384,1.3498,1.3364
1.3221,1.3382,1.3211
1.3224,1.3265,1.3182
1.3181,1.3358,1.3134
1.312,1.3187,1.3096
1.3092,1.3202,1.3074
1.3092,1.3181,1.3078
1.3115,1.3153,1.3056
1.3115,1.3148,1.3095
1.3156,1.317,1.3073
1.3114,1.3274,1.3094
1.3231,1.3238,1.3085
1.3279,1.3314,1.3213
1.3366,1.3424,1.3285
1.3351,1.3394,1.3251
1.3298,1.3433,1.3292
1.3149,1.3325,1.3127
1.3014,1.317,1.2998
1.2924,1.302,1.2907
1.295,1.2964,1.2875
1.2977,1.2992,1.2905
1.313,1.3144,1.2962
1.3349,1.3384,1.3089
1.3368,1.3456,1.3315
1.3294,1.3387,1.3247
1.3382,1.3465,1.3253
1.3465,1.3538,1.3369
1.347,1.3522,1.3397
1.3615,1.3626,1.345
1.3641,1.3686,1.354
1.3683,1.3703,1.3573
1.369,1.3721,1.3645
1.3737,1.3759,1.3638
1.3606,1.3746,1.3584
1.3693,1.3739,1.3571
1.3831,1.3836,1.3687
1.3807,1.3861,1.3768
1.3632,1.3825,1.361
1.3588,1.3678,1.3544
1.3586,1.3626,1.3509
1.3635,1.3689,1.3573
1.3721,1.3744,1.3609
1.3595,1.3735,1.3577
1.355,1.3621,1.3498
1.3483,1.3559,1.3429
1.3483,1.3552,1.3461
1.3561,1.3589,1.3462
1.3604,1.3619,1.3537
1.3686,1.3715,1.3546
1.3675,1.3717,1.3644
1.3655,1.3703,1.3524
1.3749,1.3787,1.3645
1.3799,1.382,1.3701
1.3744,1.3837,1.3721
1.3801,1.3855,1.3709
1.3771,1.3854,1.3761
1.3866,1.3889,1.3741
1.396,1.3971,1.383
1.3983,1.4006,1.3936
1.3973,1.4037,1.3951
1.39,1.3993,1.386
1.3902,1.3942,1.3853
1.3784,1.3925,1.3773
1.3903,1.3914,1.375
1.3997,1.4003,1.3902
1.3993,1.4013,1.3852
1.3897,1.4,1.3863
1.4017,1.4052,1.3868
1.4165,1.4184,1.3978
1.422,1.424,1.4137
1.4202,1.4249,1.4172
1.4126,1.4216,1.4098
1.4168,1.422,1.4049
1.4068,1.4193,1.4052
1.4091,1.4115,1.4019
1.4095,1.4149,1.4045
1.4132,1.4147,1.4049
1.4197,1.4233,1.4113
1.4224,1.4245,1.4059
1.4216,1.4268,1.419
1.4222,1.4245,1.4149
1.4334,1.435,1.4208
1.4307,1.4344,1.424
1.4439,1.4444,1.4289
1.4433,1.4483,1.4416
1.4478,1.4519,1.4374
1.4445,1.452,1.441
1.4491,1.4515,1.4362
1.4421,1.4504,1.4389
1.4236,1.442,1.4155
1.4338,1.4352,1.4202
1.451,1.4546,1.4325
1.4543,1.4649,1.4503
1.4547,1.4588,1.4532
1.458,1.4627,1.4522
1.464,1.4657,1.4492
1.4789,1.4791,1.463
1.4822,1.4881,1.4767
1.4826,1.4878,1.4802
1.4825,1.4902,1.476
1.4824,1.489,1.4751
1.483,1.4939,1.4773
1.4529,1.4899,1.4508
1.4346,1.4587,1.4314
1.435,1.4441,1.4253
1.4402,1.4411,1.4267
1.4195,1.4423,1.417
1.424,1.4276,1.4121
1.4106,1.4339,1.4064
1.4184,1.4244,1.4046
1.4227,1.4236,1.4118
1.4233,1.4287,1.4193
1.4308,1.4325,1.4204
1.4176,1.4345,1.4137
1.4049,1.4143,1.3968
1.4113,1.4132,1.4
1.4093,1.4118,1.4011
1.4132,1.4206,1.4065
1.4292,1.4302,1.4123
1.4278,1.4312,1.4254
1.4386,1.4424,1.4282
1.4345,1.4458,1.4339
1.4484,1.4513,1.4321
1.4625,1.4642,1.4451
1.4568,1.4658,1.4555
1.4685,1.4696,1.4561
1.4573,1.4693,1.4564
1.4517,1.4651,1.4476
1.4337,1.455,1.432
1.4411,1.443,1.4319
1.4449,1.4498,1.4376
1.4173,1.4454,1.4154
1.4176,1.4201,1.4071
1.4289,1.4339,1.4124
1.43,1.4327,1.4189
1.4406,1.4422,1.4304
1.4355,1.4441,1.4343
1.4237,1.4338,1.4125
1.417,1.4309,1.4139
1.428,1.4293,1.4101
1.4354,1.4397,1.4234
1.4428,1.4447,1.4325
1.4514,1.4538,1.4424
1.4521,1.4551,1.4434
1.4529,1.4577,1.4489
1.4421,1.4553,1.4395
1.43,1.4466,1.4283
1.4351,1.4374,1.4219
1.4249,1.4368,1.4204
1.4017,1.4227,1.3984
1.3968,1.4062,1.3835
1.4139,1.4192,1.3949
1.4131,1.4281,1.4113
1.4145,1.4199,1.409
1.4102,1.4133,1.4009
1.4134,1.4217,1.4067
1.4227,1.424,1.413
1.4375,1.4417,1.4137
1.4361,1.4437,1.4322
1.4373,1.4406,1.4323
1.451,1.4526,1.4355
1.4366,1.4536,1.4338
1.4306,1.44,1.4251
1.4379,1.4413,1.4228
1.4265,1.4453,1.4184
1.4216,1.4283,1.4149
1.432,1.4344,1.4142
1.4132,1.4369,1.411
1.4274,1.4297,1.4054
1.4206,1.4401,1.4129
1.4339,1.4346,1.415
1.4189,1.4401,1.416
1.424,1.4294,1.4101
1.4248,1.4291,1.4148
1.4442,1.4476,1.4259
1.4411,1.4471,1.4352
1.4439,1.4517,1.4323
1.4325,1.4451,1.4269
1.4393,1.4452,1.4257
1.4369,1.4434,1.4345
1.4437,1.4499,1.4351
1.4421,1.4481,1.4377
1.4383,1.4474,1.4325
1.4496,1.4501,1.4328
1.4512,1.4548,1.4464
1.4462,1.4533,1.4383
1.4379,1.4468,1.4358
1.427,1.4381,1.4224
1.4192,1.4288,1.4182
1.4092,1.4172,1.4059
1.3996,1.4275,1.3971
1.409,1.4148,1.3992
1.3892,1.4095,1.3873
1.3663,1.3936,1.3626
1.3616,1.3692,1.3495
1.3695,1.3739,1.3556
1.3768,1.3783,1.3589
1.3878,1.3936,1.3701
1.3791,1.3884,1.3752
1.3698,1.3719,1.3585
1.3665,1.3744,1.3591
1.3607,1.3799,1.3602
1.3462,1.3601,1.3382
1.3502,1.3567,1.3415
1.3495,1.3549,1.3361
1.3596,1.3668,1.3477
1.355,1.3689,1.3539
1.3585,1.3678,1.3518
1.3395,1.3602,1.3392
1.3224,1.3381,1.319
1.3343,1.3366,1.3144
1.3342,1.3383,1.3257
1.3443,1.3449,1.324
1.3395,1.3524,1.3359
1.3637,1.3698,1.3376
1.3674,1.3684,1.3564
1.3803,1.3833,1.358
1.379,1.3827,1.3683
1.3875,1.3894,1.372
1.3748,1.3914,1.3729
1.3788,1.3817,1.3651
1.375,1.3869,1.3723
1.3784,1.3842,1.3655
1.3869,1.39,1.3703
1.3925,1.3956,1.382
1.391,1.3959,1.3847
1.3902,1.3974,1.3796
1.4179,1.4247,1.3863
1.4165,1.42,1.4132
1.384,1.4169,1.3827
1.3678,1.3871,1.3608
1.3745,1.3829,1.3635
1.3831,1.3854,1.3654
1.3769,1.3866,1.371
1.377,1.3837,1.3679
1.3837,1.3847,1.3722
1.3546,1.3858,1.3522
1.3595,1.3652,1.3481
1.3746,1.3795,1.3576
1.3637,1.3811,1.359
1.3541,1.364,1.3495
1.3484,1.3558,1.3427
1.3463,1.3539,1.342
1.3517,1.3614,1.3445
1.3505,1.354,1.3429
1.351,1.3568,1.3467
1.3356,1.3531,1.3318
1.3338,1.3411,1.3315
1.3233,1.3355,1.321
1.3294,1.3398,1.3271
1.3327,1.3442,1.3284
1.344,1.3531,1.3257
1.3456,1.3521,1.3415
1.3402,1.3548,1.3361
1.3392,1.3486,1.3374
1.3401,1.3427,1.3332
1.3413,1.3454,1.3349
1.3331,1.3459,1.3288
1.337,1.3433,1.328
1.3185,1.3385,1.3161
1.3027,1.3236,1.3007
1.2984,1.3063,1.2944
1.3016,1.3049,1.2955
1.3034,1.3084,1.2994
1.2996,1.3043,1.298
1.3076,1.3131,1.2992
1.3043,1.3197,1.3023
1.3051,1.3119,1.3015
1.3038,1.3095,1.3024
1.3059,1.3082,1.303
1.3066,1.3083,1.304
1.2938,1.308,1.291
1.2961,1.2962,1.2856
1.2941,1.2998,1.2902
1.2922,1.2967,1.2915
1.305,1.3076,1.293
1.2947,1.3072,1.2896
1.2779,1.2947,1.277
1.2721,1.2812,1.2696
1.2769,1.2785,1.2664
1.2774,1.2818,1.2741
1.2705,1.2789,1.2661
1.2825,1.2844,1.2697
1.2684,1.2878,1.2623
1.2675,1.2687,1.2624
1.2723,1.2808,1.2647
1.2849,1.2863,1.2732
1.2957,1.2958,1.2837
1.2928,1.2986,1.2886
1.3033,1.3052,1.2869
1.3023,1.3062,1.2952
1.311,1.312,1.2929
1.3105,1.3184,1.3088
1.3215,1.3233,1.3075
1.3117,1.323,1.3074
1.3083,1.3213,1.3041
1.3153,1.3218,1.3023
1.3147,1.3196,1.3083
1.3146,1.3205,1.3065
1.3131,1.3141,1.3026
1.3244,1.327,1.3086
1.326,1.329,1.3218
1.3284,1.3321,1.3213
1.3166,1.3291,1.3153
1.3191,1.3283,1.3186
1.3115,1.3216,1.3078
1.3074,1.319,1.3043
1.3153,1.3159,1.2973
1.3157,1.3198,1.3113
1.3241,1.3276,1.3172
1.3236,1.3292,1.3184
1.3245,1.3266,1.3209
1.3365,1.3373,1.3229
1.3463,1.3486,1.3355
1.34,1.3478,1.3364
1.3461,1.347,1.3388
1.3322,1.3485,1.3313
1.3306,1.3356,1.328
1.3207,1.3332,1.3185
1.3221,1.324,1.3158
1.3112,1.3226,1.3101
1.3148,1.3164,1.3095
1.3266,1.3291,1.3133
1.3114,1.3283,1.3095
1.315,1.3157,1.3079
1.3071,1.3191,1.3052
1.302,1.309,1.301
1.3094,1.3119,1.3004
1.3168,1.3187,1.3049
1.3236,1.3265,1.3141
1.3217,1.3252,1.3172
1.3207,1.3285,1.3178
1.3187,1.3254,1.3134
1.3262,1.3293,1.319
1.3361,1.3368,1.319
1.3329,1.3385,1.3317
1.3321,1.3374,1.3276
1.3293,1.3346,1.3252
1.3336,1.3377,1.3298
1.3328,1.338,1.3279
1.3229,1.3368,1.3212
1.3139,1.3239,1.3107
1.3064,1.3164,1.3035
1.3088,1.3113,1.3052
1.3117,1.3134,1.3031
1.3076,1.3144,1.3053
1.3102,1.3157,1.3067
1.3187,1.3213,1.3102
1.3072,1.3201,1.3068
1.3138,1.3148,1.2995
1.313,1.3173,1.309
1.3114,1.3141,1.3058
1.3134,1.3165,1.307
1.3215,1.3225,1.3129
1.3154,1.3217,1.3105
1.3182,1.3218,1.3145
1.3214,1.3236,1.3173
1.324,1.3263,1.3199
1.3247,1.327,1.3158
1.3236,1.3267,1.3208
1.3235,1.3284,1.3204
1.3156,1.3241,1.3122
1.315,1.318,1.3096
1.3089,1.3178,1.308
1.3058,1.3064,1.2956
1.3016,1.3066,1.298
1.2942,1.3006,1.2912
1.2946,1.298,1.2925
1.2922,1.2958,1.2904
1.2839,1.2907,1.2824
1.2728,1.287,1.2718
1.2723,1.2759,1.2682
1.27,1.2749,1.2666
1.2773,1.2794,1.2643
1.2816,1.2825,1.2723
1.2676,1.2817,1.2655
1.2584,1.2688,1.2545
1.2533,1.262,1.2516
1.2518,1.2603,1.2496
1.2543,1.2624,1.2524
1.2493,1.2575,1.2461
1.2373,1.2494,1.236
1.2375,1.243,1.2337
1.2408,1.2459,1.2289
1.2496,1.251,1.2386
1.2446,1.2542,1.241
1.2572,1.2583,1.244
1.2582,1.2626,1.254
1.2501,1.2575,1.2436
1.2483,1.2668,1.248
1.2499,1.253,1.2442
1.2571,1.261,1.2474
1.2614,1.2635,1.2543
1.2645,1.2664,1.2592
1.2577,1.2747,1.2556
1.2691,1.2731,1.2569
1.267,1.2743,1.2638
1.2545,1.2701,1.2532
1.2565,1.2583,1.252
1.25,1.2569,1.2472
1.2499,1.2531,1.2442
1.2469,1.2508,1.2446
1.2445,1.2524,1.2408
1.2654,1.2693,1.2433
1.2583,1.268,1.2569
1.2607,1.2627,1.2559
1.2533,1.2607,1.2508
1.2389,1.254,1.2364
1.2275,1.2401,1.2259
1.231,1.2324,1.2225
1.2252,1.2334,1.2236
1.2233,1.2297,1.2212
1.221,1.2249,1.2165
1.224,1.2257,1.216
1.2279,1.229,1.2176
1.2281,1.2317,1.2188
1.2276,1.2306,1.2215
1.2271,1.2324,1.2228
1.2164,1.2283,1.2144
1.2134,1.2145,1.2068
1.2064,1.2138,1.2041
1.2152,1.2171,1.2054
1.2282,1.233,1.2115
1.2317,1.239,1.224
1.2253,1.2339,1.2226
1.2308,1.233,1.2247
1.2239,1.2336,1.2218
1.2176,1.2405,1.2131
1.2379,1.2392,1.2167
1.2412,1.2443,1.2339
1.2405,1.2442,1.2373
1.2358,1.2402,1.2326
1.2292,1.2387,1.2266
1.2293,1.2317,1.2242
1.2332,1.2374,1.2258
1.2324,1.2386,1.2314
1.2287,1.2344,1.226
1.2362,1.2373,1.2256
1.2318,1.2382,1.2288
1.2344,1.237,1.2294
1.2465,1.2488,1.2347
1.2518,1.2538,1.2432
1.2561,1.259,1.2524
1.2516,1.2569,1.2482
1.2496,1.2536,1.249
1.2563,1.2577,1.2466
1.2528,1.2574,1.2518
1.2515,1.2564,1.2487
1.2578,1.2637,1.2494
1.2593,1.2611,1.2554
1.257,1.2628,1.2554
1.2598,1.2624,1.2501
1.2639,1.2652,1.256
1.2798,1.2807,1.2623
1.2761,1.2812,1.2755
1.2855,1.2871,1.2758
1.2895,1.2937,1.2816
1.2988,1.3002,1.2855
1.3122,1.3169,1.2977
1.3101,1.3172,1.3081
1.3035,1.3119,1.3027
1.3056,1.3085,1.2991
1.2969,1.3059,1.2919
1.2989,1.3048,1.2955
1.2927,1.299,1.289
1.2906,1.2971,1.2886
1.2857,1.2913,1.2836
1.2914,1.2928,1.2829
1.2844,1.296,1.2838
1.288,1.2939,1.2804
1.2919,1.2968,1.288
1.29,1.2937,1.2878
1.3014,1.3031,1.2908
1.3017,1.3071,1.2994
1.2972,1.3027,1.2938
1.2873,1.2991,1.2858
1.2894,1.2913,1.2836
1.293,1.2952,1.2826
1.2956,1.2992,1.2923
1.2951,1.298,1.2891
1.3045,1.3061,1.2943
1.3123,1.314,1.3084
1.3068,1.313,1.3054
1.3021,1.3078,1.3012
1.3049,1.3083,1.3016
1.2977,1.3076,1.2951
1.2964,1.2997,1.292
1.2945,1.3023,1.2938
1.2934,1.2956,1.2883
1.2898,1.2968,1.2883
1.2962,1.2983,1.2886
1.292,1.302,1.2942
1.2936,1.2983,1.2923
1.2832,1.2951,1.2819
1.2794,1.2842,1.2766
1.281,1.2827,1.2763
1.2765,1.2876,1.2734
1.2745,1.278,1.2717
1.2711,1.279,1.2689
1.271,1.2739,1.2698
1.2705,1.2728,1.2662
1.2732,1.2779,1.27
1.2763,1.2802,1.2718
1.2734,1.2785,1.2691
1.2804,1.282,1.2734
1.2815,1.283,1.2765
1.2825,1.2833,1.2737
1.2871,1.2899,1.2826
1.2982,1.2991,1.2869
1.297,1.2985,1.2945
1.2932,1.3009,1.2914
1.2934,1.2946,1.2879
1.2973,1.3014,1.2939
1.3006,1.3027,1.2966
1.3051,1.3076,1.2973
1.3098,1.3108,1.3046
1.3079,1.3126,1.3058
1.2965,1.3087,1.2951
1.2927,1.2974,1.2877
1.2935,1.2943,1.2885
1.3002,1.3015,1.2929
1.3064,1.3097,1.2996
1.3073,1.31,1.3041
1.3154,1.3173,1.3066
1.316,1.3188,1.3143
1.3224,1.3238,1.3156
1.3247,1.3308,1.3223
1.3243,1.3295,1.3189
1.3178,1.3252,1.3154
1.3173,1.3234,1.317
1.3191,1.3207,1.3167
1.3218,1.3254,1.3167
1.3242,1.3284,1.3199
1.3219,1.3257,1.3166
1.3188,1.3235,1.317
1.3219,1.322,1.319
1.3177,1.3299,1.3154
1.305,1.3191,1.3049
1.308,1.3089,1.2995
1.3106,1.3119,1.3016
1.3083,1.314,1.3057
1.3064,1.3096,1.3035
1.3254,1.3266,1.3039
1.3334,1.3365,1.3246
1.3387,1.3404,1.3336
1.3311,1.3394,1.3264
1.3282,1.3325,1.3256
1.3374,1.3388,1.327
1.3318,1.34,1.3279
1.3317,1.3332,1.33
1.3313,1.3371,1.3267
1.3315,1.3355,1.3264
1.3375,1.3393,1.3287
1.3458,1.348,1.335
1.3454,1.3477,1.3425
1.3491,1.3497,1.3413
1.3566,1.3587,1.3482
1.3577,1.3594,1.3538
1.3651,1.3711,1.3574
1.3511,1.3659,1.3503
1.3584,1.3597,1.3459
1.3522,1.3596,1.3494
1.3396,1.3577,1.3371
1.3363,1.3429,1.335
1.3398,1.3427,1.3337
1.3447,1.3475,1.3364
1.345,1.352,1.3424
1.3354,1.3456,1.3315
1.3362,1.3393,1.3304
1.3349,1.3379,1.3322
1.339,1.3396,1.3326
1.3283,1.3434,1.3273
1.3182,1.329,1.316
1.3184,1.3245,1.3146
1.3089,1.3318,1.3069
1.3054,1.3122,1.3019
1.3136,1.314,1.3042
1.3064,1.3162,1.305
1.3024,1.3101,1.2965
1.3017,1.3031,1.298
1.3039,1.3075,1.3011
1.2991,1.3071,1.2983
1.3106,1.3118,1.2967
1.2997,1.3134,1.2954
1.3031,1.3043,1.298
1.3034,1.3074,1.2991
1.296,1.3065,1.2921
1.3005,1.3032,1.291
1.3059,1.3107,1.3
1.2934,1.3071,1.2882
1.2888,1.297,1.2843
1.294,1.2978,1.2857
1.2904,1.2955,1.288
1.2981,1.301,1.2889
1.2857,1.3048,1.283
1.2858,1.289,1.2829
1.277,1.2867,1.2751
1.2817,1.2845,1.2756
1.2813,1.2837,1.2794
1.2845,1.2868,1.2771
1.2814,1.2878,1.2807
1.2846,1.2864,1.279
1.2933,1.2949,1.2744
1.301,1.304,1.29
1.2995,1.3038,1.2966
1.3083,1.3103,1.3005
1.3057,1.3122,1.3049
1.3111,1.3138,1.3044
1.3103,1.3126,1.3036
1.304,1.3131,1.3032
1.3184,1.3201,1.3028
1.3022,1.32,1.2999
1.3053,1.3096,1.3021
1.3053,1.3129,1.3048
1.306,1.3092,1.3014
1.2996,1.3084,1.297
1.3018,1.3034,1.2956
1.3005,1.3093,1.2988
1.303,1.3048,1.2988
1.3093,1.3117,1.3032
1.3167,1.3186,1.3055
1.3175,1.3243,1.3161
1.3063,1.3218,1.3036
1.3114,1.3159,1.3032
1.3075,1.3141,1.305
1.3073,1.3132,1.3067
1.3154,1.3194,1.3072
1.3033,1.3177,1.3008
1.2985,1.3051,1.2933
1.2968,1.2999,1.294
1.294,1.3029,1.2929
1.288,1.2942,1.2841
1.2874,1.293,1.2847
1.2829,1.289,1.2797
1.2887,1.2901,1.282
1.2909,1.2934,1.2839
1.2852,1.2998,1.283
1.2931,1.2956,1.2822
1.2934,1.2993,1.2905
1.2929,1.295,1.2916
1.2871,1.295,1.285
1.2936,1.2977,1.2838
1.3047,1.3061,1.2934
1.2997,1.3059,1.2942
1.3074,1.3107,1.2954
1.3082,1.3101,1.3041
1.3094,1.3116,1.3052
1.3243,1.3305,1.3075
1.3216,1.3285,1.3191
1.3257,1.3269,1.3178
1.3305,1.3315,1.3232
1.3332,1.336,1.3264
1.3366,1.339,1.3278
1.3348,1.3373,1.3295
1.3376,1.3379,1.3319
1.3401,1.3415,1.3325
1.3277,1.3417,1.326
1.322,1.3302,1.3161
1.3124,1.3254,1.3097
1.313,1.3144,1.3058
1.3097,1.3151,1.3065
1.3012,1.3087,1.2983
1.3043,1.3057,1.2999
1.3015,1.3103,1.2989
1.3063,1.3068,1.3006
1.2978,1.308,1.2964
1.3006,1.3032,1.2923
1.2918,1.3023,1.2884
1.283,1.2917,1.2805
1.2868,1.2882,1.2812
1.2787,1.2898,1.2754
1.3023,1.3024,1.2761
1.3114,1.3207,1.3002
1.3065,1.31,1.2999
1.3069,1.3078,1.2995
1.316,1.3174,1.3052
1.3119,1.3177,1.3082
1.3105,1.3126,1.3066
1.3142,1.3154,1.309
1.3186,1.3218,1.3136
1.3221,1.3239,1.3162
1.3196,1.3256,1.3176
1.3291,1.3296,1.3166
1.3281,1.33,1.3251
1.3265,1.3295,1.3237
1.3262,1.3302,1.3233
1.3301,1.3344,1.3203
1.3206,1.3311,1.3194
1.3281,1.3294,1.3188
1.3258,1.33,1.3233
1.3309,1.3323,1.3246
1.3339,1.3342,1.3266
1.338,1.34,1.3328
1.3344,1.339,1.3333
1.3308,1.3344,1.3277
1.3264,1.3317,1.323
1.3259,1.328,1.3236
1.3355,1.3362,1.3205
1.3332,1.338,1.3308
1.334,1.3375,1.3315
1.3419,1.3452,1.3324
1.3365,1.3427,1.3336
1.335,1.3373,1.3299
1.3383,1.341,1.3333
1.3375,1.3394,1.3354
1.3389,1.34,1.3323
1.3341,1.3398,1.3305
1.3243,1.3345,1.3218
1.3216,1.3255,1.3174
1.3184,1.3235,1.3181
1.3171,1.3197,1.3139
1.3212,1.3218,1.3157
1.3117,1.3223,1.3109
1.3178,1.3188,1.3103
1.3257,1.3281,1.3161
1.3269,1.3276,1.3229
1.3308,1.3324,1.3244
1.33,1.3325,1.3257
1.3303,1.3322,1.3254
1.3336,1.3386,1.3299
1.3354,1.337,1.3321
1.3529,1.3542,1.3338
1.3529,1.357,1.3501
1.3522,1.355,1.3496
1.3497,1.3553,1.3477
1.347,1.3519,1.3465
1.3528,1.3537,1.3462
1.348,1.3526,1.3473
